date,EUR,EUR1m,AUD,AUD1m,CAD,CAD1m,CHF,CHF1m,GBP,GBP1m,JPY,JPY1m,NOK,NOK1m,NZD,NZD1m,SEK,SEK1m
2002-03-08,1.1429877700308606,1.144492131616595,1.911863110601281,1.9157752404824766,1.58655,1.5868449999999998,1.6853,1.685025,0.7027406886858749,0.7039898625459794,128.65,128.447,8.8159,8.851849999999999,2.321532211259431,2.327448767034016,10.3809,10.39955
2002-03-11,1.1425959780621573,1.1440731291544155,1.9171779141104297,1.9213491867697434,1.5826,1.582865,1.68015,1.679845,0.704324552753909,0.7056341357569513,128.37,128.162,8.8152,8.8534,2.336721579623788,2.3429903585946743,10.367,10.38705
2002-03-12,1.1418131993605847,1.1432425789266094,1.921229586935639,1.9252754395307567,1.5862,1.586495,1.67835,1.67801,0.7066139061616733,0.7078769002070541,129.04,128.839,8.8257,8.862649999999999,2.32910213112845,2.335220970284313,10.3942,10.41375
2002-03-13,1.1415525114155252,1.1429943021734037,1.924001924001924,1.927931231464146,1.5952,1.5954949999999999,1.6756,1.67525,0.7066638400113066,0.707924506930581,129.47,129.267,8.8535,8.8893,2.3296447291788,2.335739144652325,10.41965,10.439100000000002
2002-03-14,1.13314447592068,1.1345683109397915,1.909307875894988,1.913223088317056,1.5918,1.592095,1.655,1.6545750000000001,0.7041261794113506,0.7053877516470805,129.16,128.958,8.781,8.816450000000001,2.318840579710145,2.3249866313268694,10.33365,10.35305
2002-03-15,1.1327594019030358,1.1341083073433513,1.9002375296912115,1.9041975368824022,1.5826,1.582905,1.6562000000000001,1.6557750000000002,0.7018528916339135,0.7031483467224497,129.0,128.7975,8.798,8.833450000000001,2.285453091075306,2.291501964962935,10.33605,10.3557
2002-03-18,1.1327594019030358,1.1342112128120498,1.9036740909956216,1.9079196025574519,1.58425,1.5845449999999999,1.658,1.6575799999999998,0.7009182028457278,0.7022373281274139,131.33,131.125,8.7754,8.812949999999999,2.2951572182694515,2.3014694882682596,10.2855,10.30625
2002-03-19,1.1332728921124207,1.1346938312369865,1.910949742021785,1.9151379397252468,1.5851,1.585405,1.6594,1.65906,0.7021978793624044,0.7034772882357494,132.08,131.87300000000002,8.7749,8.8115,2.3113371085172774,2.3178999826157503,10.2465,10.26695
2002-03-20,1.129305477131564,1.1307740148131395,1.8859028760018859,1.8898972330581578,1.5796000000000001,1.5799,1.6543999999999999,1.6540799999999998,0.7000350017500875,0.7013040749273274,131.4,131.193,8.7196,8.7553,2.2706630336058127,2.277229977455423,10.185,10.20485
2002-03-21,1.1327594019030358,1.1341854846941668,1.8866144703329875,1.8907090745149242,1.5782,1.5785550000000002,1.6572,1.65688,0.7010656197420078,0.7023532345122332,132.07,131.863,8.73315,8.76875,2.2797218739313805,2.286053928012162,10.213,10.23275
2002-03-22,1.1390818999886092,1.140575990875392,1.884836490434455,1.888818477933406,1.5772,1.577545,1.6667999999999998,1.6663999999999999,0.7013606396409033,0.7026740260059657,132.88,132.67275,8.7745,8.80995,2.282844424152494,2.2892200627246297,10.267,10.2867
2002-03-25,1.1402508551881414,1.1418131993605847,1.8873266018684531,1.8915831548466995,1.58365,1.584015,1.6657,1.66529,0.7012622720897616,0.7026345281633485,133.365,133.143,8.783,8.82175,2.286498227963873,2.293314986813439,10.2805,10.30135
2002-03-26,1.1405109489051095,1.1419370678481908,1.8948365703458074,1.8992057331703307,1.5906,1.5909675,1.66815,1.6677,0.7014098337658694,0.7026740260059657,133.035,132.822,8.7905,8.8248,2.2956841138659323,2.301866813986143,10.2964,10.317450000000001
2002-03-27,1.146131805157593,1.1475127660795226,1.8930430667297682,1.8970522842785966,1.5951499999999998,1.5955249999999999,1.6793,1.678755,0.7018528916339135,0.7031112673580594,132.64,132.44199999999998,8.8451,8.879850000000001,2.2970024118525325,2.303298323198821,10.3457,10.365150000000002
2002-03-28,1.1478420569329661,1.149227144745159,1.87423859057258,1.8781765835329367,1.5924,1.5927850000000001,1.6846,1.6841000000000002,0.7017051434987018,0.7029580474637274,132.76,132.56199999999998,8.8861,8.920850000000002,2.2660321776569226,2.2720301725606915,10.3598,10.3791
2002-03-29,1.1471836641046231,1.148567162464825,1.877053026748006,1.8810039294172087,1.5949,1.595285,1.6813,1.6808,0.701311452416018,0.7025604816754663,132.725,132.5245,8.842600000000001,8.877450000000001,2.2706630336058127,2.276685601101916,10.3585,10.377849999999999
2002-04-01,1.1355893708834885,1.137106632174432,1.872308556450103,1.8764806605211926,1.5998,1.600165,1.662,1.66143,0.6938662225922841,0.6952120744433089,133.475,133.2335,8.7555,8.79055,2.2629554197782302,2.269477793159794,10.2434,10.262699999999999
2002-04-02,1.137138958380714,1.1386149887277117,1.8703824932198636,1.8746138295511126,1.59295,1.59339,1.66345,1.66294,0.6964758322886196,0.6978074888699706,133.21,132.9975,8.7386,8.7756,2.2650056625141564,2.2712561181961686,10.2784,10.299249999999999
2002-04-03,1.1350737797956867,1.1365056995760834,1.8800526414739611,1.8839760863147412,1.58995,1.590355,1.65965,1.6591500000000001,0.6963303391128752,0.6975835705117474,132.74,132.54075,8.6788,8.71485,2.274277916761428,2.280553718442838,10.28965,10.3101
2002-04-04,1.1383039271485487,1.1396660778391932,1.8819986826009223,1.8857609771560802,1.5936,1.594015,1.66505,1.664545,0.6973014434139879,0.6985288981405161,132.33,132.133,8.7089,8.743549999999999,2.2660321776569226,2.272133419674403,10.2925,10.312100000000001
2002-04-05,1.1385631333257429,1.140055862737274,1.884836490434455,1.8886130044981098,1.58785,1.588325,1.6671,1.66656,0.6982752601075344,0.6995012556047538,131.58,131.38500000000002,8.71185,8.7478,2.286236854138089,2.292552642740059,10.2997,10.32015
2002-04-08,1.1428571428571428,1.1443742561567336,1.891968593321351,1.8957903028430223,1.5957,1.59621,1.6759,1.675395,0.6989097008666479,0.7002237214790126,131.68,131.471,8.7232,8.75805,2.300966405890474,2.3077100593081488,10.3659,10.38635
2002-04-09,1.1349449551696742,1.136395920338646,1.892326615573848,1.8963996851976523,1.59565,1.596195,1.66535,1.6649,0.6959426543252836,0.6971774769844286,130.88,130.677,8.672,8.70925,2.2943673282092463,2.3010193515727466,10.344,10.36545
2002-04-10,1.1361054305839582,1.1375205464648706,1.881644557343118,1.8855515464539565,1.5927,1.593235,1.6689,1.6684400000000001,0.6961849067112226,0.6973743854388229,130.715,130.52,8.6861,8.72195,2.277904328018223,2.2844089091947457,10.3341,10.354949999999999
2002-04-11,1.1332728921124207,1.1346873936230568,1.8703824932198636,1.8741837929581668,1.58845,1.58897,1.6606999999999998,1.6602199999999998,0.6951685783802573,0.6963545837540477,131.49,131.29350000000002,8.6415,8.67605,2.260397830018083,2.2669825328995836,10.30815,10.3286
2002-04-12,1.137138958380714,1.138498320714977,1.8714325816412465,1.875256089659744,1.5855000000000001,1.5859750000000001,1.6665,1.66596,0.6957973838018369,0.6969879665027584,131.96,131.764,8.6669,8.70115,2.261420171867933,2.2680108410918205,10.3179,10.33825
2002-04-15,1.137009664582149,1.1385112826468111,1.8823529411764706,1.88620417066149,1.5867,1.587165,1.6689500000000002,1.6684100000000002,0.6956521739130435,0.6969296763110118,132.17,131.95899999999997,8.6683,8.706850000000001,2.2781637999772184,2.2853747443237005,10.3577,10.37825
2002-04-16,1.1328877308258751,1.1343398709121226,1.8745899334520575,1.87872315962158,1.58215,1.5827449999999998,1.66345,1.6629200000000002,0.6942034015966678,0.6954393090115024,131.195,130.99099999999999,8.6504,8.688099999999999,2.2657754616517503,2.27239157851681,10.3796,10.40225
2002-04-17,1.1230907457322552,1.124473605793288,1.8578727357176033,1.861847213093999,1.57465,1.5753050000000002,1.65025,1.649805,0.6918021445866482,0.693031910654326,130.705,130.50750000000002,8.5934,8.629850000000001,2.2456770716370986,2.252049364922079,10.2775,10.29935
2002-04-18,1.122208506340478,1.1236586325074442,1.8554596901382316,1.8593225409576215,1.57435,1.5749849999999999,1.64675,1.646315,0.6906792830749041,0.6919050567881074,130.025,129.83,8.5625,8.5968,2.240394309398454,2.2469133028502095,10.3139,10.3347
2002-04-19,1.1203226529240422,1.121767906220203,1.8499676255665527,1.853848515363955,1.5721,1.572705,1.6436,1.6431449999999999,0.6908224240958861,0.6920463117391815,130.355,130.158,8.5268,8.5611,2.2323920080366113,2.2388644479519986,10.26,10.28075
2002-04-22,1.124353496739375,1.1259042418442313,1.8480872297172426,1.8520151035535726,1.57055,1.57116,1.6513,1.65084,0.6891798759476223,0.6905314329908296,130.01,129.796,8.5537,8.58765,2.233638597274961,2.2405700010082565,10.3384,10.35885
2002-04-23,1.1254924029262803,1.1269954863830771,1.8568378052177144,1.8610447235101688,1.57315,1.573785,1.65065,1.650145,0.690894016857814,0.6922091856158932,130.22,130.002,8.5515,8.588650000000001,2.2413986327468343,2.2482772575514014,10.3389,10.361650000000001
2002-04-24,1.120197154699227,1.1216106328687996,1.8397571520559286,1.8437009863615907,1.56775,1.568425,1.6426500000000002,1.6422,0.6899644668299583,0.6912880424450858,129.605,129.40449999999998,8.5392,8.575349999999998,2.227915784783335,2.2345619699898327,10.3098,10.332249999999998
2002-04-25,1.1135857461024499,1.115019875229276,1.8390804597701151,1.8430135778496308,1.56495,1.565625,1.62965,1.629195,0.6871907641561297,0.6884610485950231,128.66,128.4525,8.4477,8.483799999999999,2.221235006663705,2.2280398819138862,10.2873,10.30815
2002-04-26,1.1087703736556158,1.1101859561476546,1.838404265097895,1.8424692478064022,1.56385,1.564455,1.6251,1.624635,0.6858005006343655,0.6870208029899145,127.865,127.651,8.4005,8.4355,2.217786648924373,2.2246198680800418,10.2281,10.25015
2002-04-29,1.1070519207350824,1.1084815465534537,1.8554596901382316,1.8598042370060126,1.56685,1.5674750000000002,1.61945,1.61901,0.685424449090099,0.6867330050749569,127.965,127.7585,8.3861,8.42205,2.233638597274961,2.2409967953745826,10.2191,10.24175
2002-04-30,1.1104941699056081,1.1119141602268305,1.8578727357176033,1.8620999534288802,1.56765,1.568325,1.6175000000000002,1.6169950000000002,0.6858710562414266,0.6871789585802883,128.54,128.3405,8.4134,8.44815,2.2358859698155396,2.2431332084655846,10.2513,10.27325
2002-05-01,1.1032656663724625,1.1046916253327883,1.8516803999629663,1.8557620111412525,1.5594999999999999,1.560145,1.60225,1.601645,0.6823144104803494,0.6835573692611087,127.41,127.198,8.3473,8.38195,2.2264276967605476,2.2334141084769232,10.2158,10.2379
2002-05-02,1.1071744906997343,1.1085859985588382,1.864454181038501,1.868609821562711,1.56215,1.562775,1.609,1.608175,0.683410216982744,0.6847251513242585,127.91,127.697,8.3751,8.4095,2.2439133849433412,2.251111486296359,10.2475,10.2697
2002-05-03,1.0901558922925978,1.0915779304774016,1.8537399202891836,1.8579110502789749,1.5659,1.566545,1.58595,1.585135,0.6807583648184077,0.6820747349287061,127.01,126.79975,8.2657,8.30025,2.2269235051775973,2.234012845573862,10.1245,10.1465
2002-05-06,1.0889687465969726,1.0904352472289314,1.8509949097639982,1.8555457623973652,1.56855,1.5692100000000002,1.5852,1.584355,0.6809669731018045,0.6822422574031812,127.19,126.9855,8.2601,8.29655,2.2286605749944286,2.2359109660253327,10.119,10.14245
2002-05-07,1.0931351114997814,1.094570928196147,1.8554596901382316,1.859938104979742,1.56705,1.56775,1.58955,1.588775,0.681454223312549,0.6827033687997734,128.065,127.868,8.3334,8.36765,2.2286605749944286,2.2357859905649833,10.2433,10.2654
2002-05-08,1.105460977227504,1.1068681166638996,1.8547713994250208,1.859170096215771,1.57035,1.5710549999999999,1.60865,1.6078649999999999,0.6866481271672331,0.6878927437633924,128.865,128.667,8.3676,8.40185,2.233638597274961,2.240745720175674,10.2746,10.29655
2002-05-09,1.0997470581766193,1.1011942451588748,1.8377285674905817,1.8419510239958328,1.5648499999999999,1.565575,1.5975000000000001,1.596715,0.684931506849315,0.6861840276943874,128.335,128.138,8.3258,8.36005,2.2123893805309733,2.219484857564559,10.2458,10.2679
2002-05-10,1.0940919037199124,1.0955902492467817,1.8350307367648406,1.8392428205156501,1.5589499999999998,1.5596949999999998,1.5913,1.59053,0.6830134553650707,0.6842683289825272,127.585,127.38799999999999,8.2727,8.30695,2.205801257306717,2.2129034399583976,10.2184,10.2405
2002-05-13,1.096371011950444,1.0978695840721082,1.8276523805172256,1.8321219343103672,1.55505,1.55582,1.5953,1.5944749999999999,0.6862711457296778,0.6875427565651738,127.785,127.581,8.2731,8.30895,2.193463478833077,2.201043294521603,10.2503,10.2739
2002-05-14,1.1079104808331488,1.109403861834843,1.8234865061998542,1.8278237546534106,1.55865,1.55949,1.6144500000000002,1.613625,0.6895362868470953,0.6907866332786461,128.49,128.291,8.3637,8.39865,2.1865092380015305,2.1935356504381587,10.2448,10.2674
2002-05-15,1.096611470555982,1.098074526318101,1.823320266204759,1.8275929248760618,1.55705,1.5579,1.596,1.595175,0.684767350292738,0.6860004459002899,127.665,127.46700000000001,8.2737,8.30775,2.1791239921551537,2.186102943587614,10.133,10.1551
2002-05-16,1.0978153474585575,1.0993057883946287,1.823320266204759,1.8276089574770225,1.55545,1.556295,1.5986,1.597805,0.6868839509564859,0.6881164017705236,128.125,127.927,8.2935,8.32945,2.176989223903342,2.1839783349349178,10.1286,10.1525
2002-05-17,1.0866021949364337,1.0880800826940862,1.809790969143064,1.8140635640616594,1.5439500000000002,1.5447800000000003,1.58025,1.57937,0.6859181013786954,0.6871482659813508,125.98,125.783,8.2013,8.23695,2.1535479702810383,2.160410477990818,10.0075,10.03045
2002-05-20,1.0855405992184108,1.0870864994727631,1.7987229067362172,1.8032798414412101,1.54165,1.54254,1.5771,1.57625,0.6859181013786954,0.6871978476963411,125.315,125.1135,8.1826,8.218350000000001,2.141327623126338,2.1482969376027152,9.9922,10.0154
2002-05-21,1.0869565217391304,1.0884235273629674,1.7974296755639436,1.8018823183450359,1.53685,1.53773,1.5776,1.57679,0.6849784231796698,0.6861934447940219,124.195,124.0,8.1857,8.220550000000001,2.1388086835632554,2.145623464538208,9.9769,9.9993
2002-05-22,1.079913606911447,1.0813733441470668,1.789709172259508,1.793988416575592,1.5324,1.53328,1.56825,1.5673899999999998,0.6852835360630462,0.68651378004785,124.185,123.995,8.0831,8.11655,2.113271344040575,2.12007017432277,9.8661,9.887699999999999
2002-05-23,1.0856584518510477,1.087127862543553,1.7980760586172795,1.8024259932899283,1.53515,1.53602,1.5784500000000001,1.577595,0.6873560848197409,0.6885795636471306,125.11,124.9165,8.1341,8.16795,2.1190930281839373,2.1258503401360547,9.901,9.92245
2002-05-24,1.0860121633362294,1.0874766192526861,1.795977011494253,1.800384850265593,1.5325,1.5333725,1.5842,1.58337,0.6858240175570949,0.6870514842029688,124.725,124.53,8.0842,8.11765,2.1244954323348204,2.13131000969746,9.9172,9.938749999999999
2002-05-27,1.0862480990658268,1.0876126358836038,1.794043774668102,1.798305313039098,1.53305,1.533935,1.5822500000000002,1.581495,0.6864595846919512,0.6876113070803336,124.81,124.6285,8.0664,8.0989,2.1123785382340516,2.118711399726686,9.9275,9.94815
2002-05-28,1.0768899418479432,1.078213615681539,1.7804682631532094,1.7845460453924273,1.53095,1.531815,1.57415,1.573385,0.6852600561913246,0.686355930458417,124.565,124.389,7.951,7.9821,2.1032705857608582,2.1093708801349997,9.8636,9.8836
2002-05-29,1.06951871657754,1.0708988589572657,1.7744654422855115,1.7783825859354478,1.53485,1.5357100000000001,1.56935,1.568595,0.6835970878764056,0.684780245459479,124.355,124.16600000000001,7.9189,7.94845,2.0959966464053656,2.102651443470216,9.798,9.81725
2002-05-30,1.0672358591248665,1.0686672116869447,1.7744654422855115,1.7787450988902231,1.53445,1.535265,1.56235,1.561505,0.6824308185757669,0.6837057535548426,123.35,123.15674999999999,7.9418,7.9735,2.105706464518846,2.1121219961664988,9.737400000000001,9.757950000000001
2002-05-31,1.070434596446157,1.071868803258481,1.762580417731559,1.7669842526363406,1.5279,1.528855,1.5678,1.566915,0.6871435442864015,0.6884480144298704,124.22,124.025,7.9721,8.00485,2.0809489127041934,2.087334056942473,9.7434,9.764349999999999
2002-06-03,1.0616838305552607,1.0631455286756928,1.7502406580904875,1.754801575811815,1.5276,1.528575,1.5643,1.56336,0.6833401667350006,0.6846325662595956,123.58,123.377,7.93375,7.96565,2.0567667626491155,2.063493701185477,9.6984,9.71865
2002-06-04,1.0645092612305727,1.0659389856524613,1.7462673535318258,1.7506926177669042,1.53135,1.532295,1.56525,1.56432,0.6857299595419324,0.6870019236053861,124.14,123.9465,7.915,7.949,2.0424836601307192,2.049033368508406,9.71935,9.741
2002-06-05,1.0649627263045793,1.0663481840090427,1.743527155435446,1.747945857726646,1.5326499999999998,1.5336599999999998,1.56585,1.56501,0.6854949273375377,0.6867330050749568,124.36,124.165,7.8709,7.9037,2.0458265139116203,2.052229234005438,9.7148,9.735850000000001
2002-06-06,1.0555203715431707,1.0569148655075833,1.7382235355466713,1.742501796954978,1.53305,1.53403,1.5561500000000001,1.5553400000000002,0.684814244136278,0.6859933870237491,124.13,123.941,7.8418,7.8738,2.0347949944043138,2.0411704071114376,9.6836,9.70406
2002-06-07,1.0598834128245893,1.0612590565194735,1.7499343774608451,1.7542450097869329,1.5300500000000001,1.5310150000000002,1.5587,1.55788,0.6851192107426692,0.6862829201338252,124.33,124.1405,7.888,7.92025,2.044362669937647,2.050840331825966,9.767,9.78745
2002-06-10,1.0587612493382743,1.0602205258693809,1.7554638813306416,1.7597947093883815,1.53925,1.54021,1.55905,1.55824,0.6846970215679561,0.6859275111806185,124.745,124.543,7.8759,7.90815,2.050440844781628,2.0573803376161135,9.7219,9.74235
2002-06-11,1.0547410610695074,1.0561446495712052,1.7536168347216132,1.7582368119931442,1.5361500000000001,1.5371150000000002,1.5554000000000001,1.5545300000000002,0.6794632240529981,0.6806610580195486,125.32,125.125,7.8369,7.8714,2.045617265009717,2.052397713628947,9.662,9.6837
2002-06-12,1.0598834128245893,1.0612669404735373,1.7565431231336728,1.7610216179491776,1.53535,1.536365,1.5662,1.56538,0.6799020940984498,0.6810933591694748,125.7,125.51100000000001,7.86575,7.899150000000001,2.034174125305126,2.0406705643474448,9.70455,9.725499999999998
2002-06-13,1.0599957600169598,1.0614021121902033,1.7638239703677574,1.768224336743472,1.5394,1.5403550000000001,1.5627499999999999,1.5619699999999999,0.6792324673119375,0.6804132830281113,124.895,124.706,7.8585,7.8908000000000005,2.0498103925386904,2.0563861070554608,9.70495,9.725200000000001
2002-06-14,1.056970721911003,1.0583690532888816,1.784598911394664,1.7890595075184332,1.5467,1.547665,1.5603,1.55948,0.6768647624204683,0.6780304571281341,124.13,123.94149999999999,7.8523,7.884799999999999,2.070393374741201,2.0771235992397727,9.6516,9.671850000000001
2002-06-17,1.058425063505504,1.059889029618599,1.7909913136921285,1.7955139443203945,1.54665,1.547625,1.56235,1.5614999999999999,0.675812664729337,0.6770824517155576,124.28,124.0785,7.8552,7.8875,2.0680384655154587,2.0752269779507135,9.5708,9.59095
2002-06-18,1.0507512871703268,1.0521664106395068,1.7681902572716826,1.7729543962443153,1.5452,1.54619,1.54995,1.54915,0.670690811535882,0.6719098028280683,124.34,124.14525,7.7806999999999995,7.8152,2.0496003279360524,2.0564495398694156,9.5288,9.55025
2002-06-19,1.044059302568386,1.0454345871578816,1.768033946251768,1.772643257494337,1.5405,1.541555,1.5356999999999998,1.5349149999999998,0.6701514542286557,0.6713324270345569,123.84,123.6525,7.6846,7.717899999999999,2.051071684955389,2.057761361414917,9.4795,9.49975
2002-06-20,1.0364842454394694,1.0378396330199058,1.7476406850751485,1.7520557307903295,1.5276999999999998,1.5287349999999997,1.5241500000000001,1.5233450000000002,0.6673562681437485,0.6685050555694827,123.53,123.3435,7.6391,7.6712,2.031488065007618,2.038050400986416,9.3879,9.40805
2002-06-21,1.0299721907508497,1.0312999535915022,1.7410986332375729,1.7455205578683701,1.5206,1.521625,1.51135,1.51054,0.6677350427350427,0.6688828986709296,121.11,120.9255,7.6143,7.6464,2.007226013649137,2.0136525643865406,9.3367,9.35675
